business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
XguKrY0dAuaK1W6HUlUQ1Q,"""Retz's Laconi's II""",,"""547 Sackett Ave""",Cuyahoga Falls,OH,44221,41.1312823,-81.4901798,3.5,29,1,Italian;Restaurants;Pizza
W58P-gdejuMMh2r7OHpIyQ,"""Essence of Harmony Sacred Massage""",,"""40TH St E Indian School Rd""",Phoenix,AZ,85018,33.4949336872,-111.995244882,5.0,7,1,Education;Health & Medical;Beauty & Spas;Massage;Physical Therapy;Massage Therapy
IHv_GCCzxVgmKSW1yb2jtA,"""Shampoo Hair Studio""",Kensington Market,"""32 St Andrew Street""",Toronto,ON,M5T 1K6,43.6541071,-79.4002015,3.5,10,1,Beauty & Spas;Hair Salons
7fiIMBxbOYdAv3XMcmWivw,"""Renee's Relaxation and Body Mechanics""",Campus District,"""850 Euclid Ave""",Cleveland,OH,44115,41.494619,-81.675465,3.0,3,1,Massage;Beauty & Spas
bBZwjf9jAe6j-n54jDcTxA,"""Century 21 Desert Estates Realty""",,"""4250 W Anthem Way, Ste 430""",Anthem,AZ,85086,33.8740033,-112.150162,2.0,4,1,Real Estate Services;Real Estate;Home Services;Property Management;Real Estate Agents
Rh2smrKvcamnP8VBUgMI0Q,"""Dim Sum King Seafood Restaurant""",Chinatown,"""421 Dundas St W, 3rd Fl""",Toronto,ON,M5T 1G6,43.653324,-79.395372,3.5,165,1,Chinese;Restaurants;Dim Sum
Svs-B-a5-13D2dGTKxLsyw,"""Mr Chicken""",,"""11680 Snow Rd""",Cleveland,OH,44130,41.4050396,-81.7683865,3.0,4,0,Restaurants;Fast Food
O_UC_izJXcAmkm6HlEyGSA,"""Playa Cabana""",The Annex,"""111 Dupont Street""",Toronto,ON,M5R 1V4,43.6759577693,-79.4011840224,4.0,363,1,Mexican;Restaurants;Nightlife;Bars
_ltkVUDwaI0MTxv8g21k1A,"""Manchu Wok""",Laval,"""3035 Boulevard Le carrefour""",Laval,QC,H7T 1C8,45.5711913654,-73.7550638852,3.0,3,1,Fast Food;Restaurants;Chinese
by_hdCLqAMHW8EEfPYjktA,"""Vital Lunch""",,"""Tübinger Str. 22""",Stuttgart,BW,70178,48.7716,9.17372,3.0,6,0,Food;Caterers;Restaurants;Fast Food;French;Event Planning & Services;Food Delivery Services
6PwKC0dqP9uI85FEP86iPQ,"""Red Viet Cuisine - Sushi""",,"""5221 S Power Rd, Ste 104""",MESA,AZ,85212,33.3210685814,-111.685171832,3.5,164,0,Sushi Bars;Restaurants;Japanese;Asian Fusion;Vietnamese
WZdHNL9F0VWPRGLf1GQcbA,"""Steak 'n Shake""",,"""2656 E Franklin Blvd""",Gastonia,NC,28056,35.2606186789,-81.1305777781,2.5,28,1,Fast Food;Restaurants;Burgers;Breakfast & Brunch;American (New)
HNPipWcVQztvyPQ-S05_2Q,"""Desert Wind Harley-Davidson""",,"""922 S Country Club Dr""",Mesa,AZ,85210,33.39812,-111.841724,4.0,14,1,Motorcycle Dealers;Automotive
dfeT_kmoO388KzyVv0Styg,"""Tutti Frutti""",,"""1500 Elgin Mills Road E, Unit 106""",Richmond Hill,ON,L4S 1M5,43.8989497,-79.3955067,4.0,5,0,Food;Ice Cream & Frozen Yogurt
2W4ib_VaQecBX5QsROf6tA,"""Penny Pincher""",,"""2401 W Van Buren St""",Phoenix,AZ,85009,33.4509469,-112.1113283,4.0,20,1,Auto Parts & Supplies;Automotive
GlZMZrA-whyu1INVXcvRnw,"""Al Wilhelmy Flowers, Inc.""",Civic Center,"""412 Superior Ave""",Cleveland,OH,44114,41.5008098,-81.6912682,4.0,3,1,Fruits & Veggies;Shopping;Specialty Food;Flowers & Gifts;Food;Florists
YTXTddeFATWYyCkopgaJig,"""Triple R Child Care""",,"""7100 W Chandler Blvd""",Chandler,AZ,85226,33.305861,-111.965508,4.0,3,0,Preschools;Child Care & Day Care;Local Services;Education;Elementary Schools
g-DJdpZnDpZ3gGpNxitxkA,"""Creative Home Stagers""",,"""7427 Matthews-Mint Hill Rd""",Mint Hill,NC,28227,35.1760893,-80.6537344,5.0,4,1,Home Services;Real Estate
ww_MXl-qDLeYdYTZZ9KWbA,"""Pho Linh""",Brockton Village,"""1156 College Street W""",Toronto,ON,M6H 1B6,43.652368,-79.4340771,4.0,162,1,Vietnamese;Restaurants
d4GBb0eVWVdfL5aJx3UCRg,"""Casual Water""",,"""Tega Cay Golf Club, 15083 Molokai Dr""",Tega Cay,SC,29708,35.024312,-81.0278546,3.5,23,0,Arts & Entertainment;American (Traditional);Sushi Bars;Nightlife;Restaurants;Music Venues
bA4uXceTHDywJtTXQU7SkA,"""G&K Services""",,"""4670 Vandenberg Dr""",North Las Vegas,NV,89081,36.245968,-115.087177,3.5,3,1,Fashion;Clothing Rental;Uniforms;Building Supplies;Home Services;Shopping
Qs7X8UTwtp9SvtxvEP4hLg,"""Fine Wine & Good Spirits - Premium Collection""",,"""The Water Works, 974 Freeport Rd""",Pittsburgh,PA,15238,40.4886935886,-79.8908097541,5.0,7,1,Beer;Wine & Spirits;Food
Mmh4w2g2bSAkdSAFd_MH_g,"""Red Bowl""",,"""845 Stockbridge Dr""",Fort Mill,SC,29708,35.0630611,-80.9937419,3.0,77,1,Restaurants;Asian Fusion
Po2W_ZiJdxItHHll4WP5WA,"""Thomsons World Of Furniture""",,"""Kingseat Road, Halbeath""",Dunfermline,FIF,KY11 8PQ,56.082843882,-3.4028462995,3.5,3,1,Shopping;Home & Garden;Furniture Stores
xZlWuKKUgETwFgZ0dshHAA,"""OMD Official Music District""",Eastside,"""953 East Sahara, Ste B-30""",Las Vegas,NV,89109,36.1425179,-115.1422063,2.5,3,1,Music Venues;Nightlife;Arts & Entertainment
lBNPDcSvmUbq7W69HvmRTA,"""Pizza Hut""",Etna,"""550 Butler St""",Etna,PA,15223,40.500796,-79.943429,1.5,15,1,Italian;Pizza;Chicken Wings;Restaurants
BWhspaDdGQwZAkXieytvUQ,"""Gina Louisa Designs""",Eastside,"""""",Las Vegas,NV,89121,36.1165487,-115.0881146,5.0,11,0,Flowers & Gifts;Shopping;Florists
i8BUEXriiKa-RmOImgbqaQ,"""Philemon Bar""",Ville-Marie,"""111 Rue Saint Paul Ouest""",Montréal,QC,H2Y 1Z4,45.5052265451,-73.5540890694,3.5,48,1,Bars;Wine Bars;Nightlife
U1ZVgF-kfkvv_rcoe0RglQ,"""Pho Noodles""",,"""3417 N 7th Ave""",Phoenix,AZ,85013,33.4887595,-112.082401842,4.5,172,1,Restaurants;Noodles;Vietnamese
FfI9FOaQqzUxixw6_glt3Q,"""Affinito's Bistro""",,"""3655 W Anthem Way, Ste C-137""",Phoenix,AZ,85086,33.8649643,-112.1388202,3.0,6,0,Restaurants;Italian
3b4efqz06QrLQ_w2xLc4pA,"""Olive Garden Italian Restaurant""",,"""10223 N Metro Parkway E""",Phoenix,AZ,85051,33.5803023,-112.1196529,3.0,40,0,Restaurants;Italian
dPxZI9lrKTl5dvFfnb1_Ig,"""Trattoria Italia""",Anthem,"""9905 S Eastern Ave, Ste 140""",Las Vegas,NV,89183,36.0100856,-115.1186563,4.5,210,1,Seafood;Italian;Pizza;Restaurants
LaWNGoxsBBrzm6C7Driz5Q,"""Shear Talent""",,"""5241 Library Rd""",Bethel Park,PA,15102,40.3327563,-80.0220604,5.0,4,1,Hair Extensions;Nail Salons;Makeup Artists;Hair Salons;Permanent Makeup;Beauty & Spas
I5T7rAAENTTMHJtjGqB2-w,"""Rovers Pub""",Seaton Village,"""570 Bloor St W""",Toronto,ON,M6G 1K1,43.6650304,-79.411894,3.5,8,0,Pubs;Nightlife;Bars
LrYSnxLKarkzeNHqq50r-A,"""Truscott Italian Bakery & Delicatessen""",,"""2425 Truscott Dr""",Mississauga,ON,L5J 2B4,43.5125352,-79.6487929,4.0,22,1,Food;Delis;Bakeries;Restaurants
bviMnO3CdmFE1btUGlXc-w,"""Green Post""",Kensington Market,"""221 Augusta Avenue""",Toronto,ON,M4W 1A7,43.6542899,-79.4018971,4.0,4,1,Food;Specialty Food;Health Markets
kP9GA7pq8CBo9zLNu2ccAQ,"""Valero - In The Zone""",,"""4328 E Chandler Blvd""",Phoenix,AZ,85048,33.3059769,-111.9895616,1.5,3,0,Automotive;Gas Stations
wpWG_idUVCaMFl8C-H7BSQ,"""The UPS Store""",,"""7558 W Thunderbird Rd, Ste 1""",Peoria,AZ,85381,33.6116356067,-112.221621449,3.5,19,1,Notaries;Printing Services;Shipping Centers;Local Services
YZLtgv4rgOQcDL23fcRigQ,"""Simia Henry.com""",,"""6730 E Mcdowell Rd""",Phoenix,AZ,85015,33.466401,-111.935237,5.0,3,1,Arts & Entertainment;Health & Medical;Supernatural Readings
RAUI7uwpMP6dlcHXkavwHg,"""Smashburger""",,"""5215 W Baseline Rd""",Laveen,AZ,85339,33.3764804463,-112.171588953,3.0,23,1,Burgers;Restaurants
Zwh1Cn10m9Hy-T4TVPf0PA,"""West Valley Dental""",,"""16630 W Greenway Rd""",Surprise,AZ,85370,33.6257671,-112.415733,2.5,12,0,General Dentistry;Dentists;Health & Medical
UXPgUZ-3ywG_tNKG41kaag,"""Rising Phoenix Painting""",,"""""",Phoenix,AZ,85255,33.6803004,-111.8330106,5.0,20,1,Home Services;Painters
UuxH5yQpl73XJkzfLN-qdg,"""Cleveland Indians""",Gateway District,"""2401 Ontario St""",Cleveland,OH,44115,41.4953415,-81.6853573,4.0,36,1,Stadiums & Arenas;Arts & Entertainment;Professional Sports Teams
i-2HewuIRF2ORDT8UfrSUw,"""Collins Commercial Services""",,"""16413 N 91st St, Ste C150""",Scottsdale,AZ,85260,33.634121,-111.884341,4.0,52,1,Heating & Air Conditioning/HVAC;Plumbing;Home Services
-jaX1hGZuerfwcNltMF_fg,"""Jackson Hewitt Tax Service""",Spring Valley,"""7200 Arroyo Crossing Pkwy""",Las Vegas,NV,89113,36.064516,-115.248592,2.5,3,1,Financial Services;Accountants;Tax Services;Professional Services
irYAkavSVtIEyGOsHK-yPw,"""Palette""",,"""1625 N Central Ave""",Phoenix,AZ,85004,33.4667324,-112.0727233,3.5,43,1,Event Planning & Services;American (New);Sandwiches;Salad;Caterers;Restaurants
GsvsUBgE-aYIeiCAenN1gA,"""Phoenix Tequila Festival""",,"""201 E Jefferson St""",Phoenix,AZ,85004,33.4460091,-112.0712364,4.5,5,1,Local Flavor;Festivals;Arts & Entertainment
K8dYoXbGDWJr_vSlVwDN1A,"""Garam Masala""",East Credit,"""40 Bristol Rd E""",Mississauga,ON,L4Z 3K8,43.6137775,-79.6618675,2.5,4,1,Buffets;Restaurants;Indian
9AMePfa0ZQL7AWgazw7HfQ,"""European Nails & Spa""",,"""16815 E Shea Blvd, Ste 108""",Fountain Hills,AZ,85268,33.5743792,-111.7193602,2.5,4,1,Beauty & Spas;Nail Salons
dzHiixYF9f37QkMUa4zYZQ,"""Endurance Rehabilitation""",,"""4440 N 36th St, Ste 240""",Phoenix,AZ,85018,33.5019152,-112.0046874,4.5,23,1,Yoga;Health & Medical;Active Life;Fitness & Instruction;Physical Therapy;Trainers
fUOY7g6JcO0m3iZNfK0O0g,"""Injapan""",Liberty Village,"""124 Atlantic Avenue""",Toronto,ON,M6K 1X9,43.6397312,-79.4212973,3.0,32,1,Restaurants;Japanese;Sushi Bars
naHOPNUhSnrHmzWCQ2bWyA,"""Southwest Medical Associates at Tenaya""",,"""2704 N Tenaya Way""",Las Vegas,NV,89128,36.2088829,-115.248653,3.0,49,1,Doctors;Midwives;Urgent Care;Health & Medical;Medical Centers
ualXxlORdVbDlW-Ukww0QQ,"""Monro Muffler Brake & Service""",,"""10551 Perry Hwy""",Wexford,PA,15090,40.6115416562,-80.0545808673,3.0,4,1,Auto Repair;Oil Change Stations;Tires;Automotive
tdnvRIGCVSwWx5A-Xh15-Q,"""Wayne Brady - Making %@it Up""",The Strip,"""The Venetian Hotel & Casino, 3355 Las Vegas Blvd S""",Las Vegas,NV,89101,36.1214517,-115.1696112,4.0,25,0,Performing Arts;Arts & Entertainment
V75NLjJ8YokBD-lM2p_5Rw,"""Angry Monkey MMA""",Sud-Ouest,"""3700 Street Patrick, Suit 111C""",Montréal,QC,H4E 1A2,45.4705408,-73.580427,5.0,3,1,Martial Arts;Fitness & Instruction;Boxing;Gyms;Active Life;Trainers
J-0_mtG3QyZ_7pBMoZBkfQ,"""North Chagrin Nature Center-Cleveland Metroparks""",,"""3037 Som Center Rd""",Willoughby Hills,OH,44094,41.5712959,-81.433384,4.0,16,1,Amusement Parks;Parks;Active Life
aYQoCA8Tn-khyTptMN_Uqw,"""Wellmedica Walk-in Medical Clinic""",,"""7600 Weston Road, Unit 55""",Vaughan,ON,L4L 8B7,43.7876791692,-79.5478448644,2.5,3,1,Medical Centers;Cannabis Clinics;Pharmacy;Health & Medical;Walk-in Clinics
XIeu6wabop6VabOVFNVHIg,"""Michele's Cocktail Lounge""",,"""4232 W Van Buren St""",Phoenix,AZ,85009,33.451372,-112.1498341,2.5,5,1,Nightlife
t2Eg5QRgLg9DWUeMe_Duhg,"""Sarah B.""",Ville-Marie,"""360 Rue Saint-Antoine O""",Montreal,QC,H2Y 3X4,45.502393,-73.56031,3.5,23,1,Bars;Nightlife;Cocktail Bars
9xq1pZfhkr8frt5O_EUW0w,"""The Drake Underground""",Beaconsfield Village,"""1150 Queen St W""",Toronto,ON,M6J 1J3,43.6432048,-79.4246377,4.0,27,1,Dance Clubs;Arts & Entertainment;Music Venues;Nightlife;Lounges;Bars
WfB_SsYeKy83QQsqAAyGVQ,"""Cancun Bar & Grill""",Southeast,"""5006 S Maryland Pkwy, Ste 17""",Las Vegas,NV,89119,36.0986321,-115.1360793,4.5,5,1,Karaoke;Bars;Mexican;Restaurants;Nightlife;Dance Clubs
1EuqKW-JC-Fm3RSWRqKdrg,"""Life Springs Christian Church""",Southeast,"""2075 E Warm Springs Rd""",Las Vegas,NV,89119,36.0564011,-115.1236678,5.0,5,1,Religious Organizations;Churches
4K1_LooJ7smBLJcKaGMjUg,"""Hestia""",Ville-Marie,"""733 Rue Cathcart, Suite 6""",Montréal,QC,H3B 5L6,45.5021854,-73.5698679,4.5,6,1,Coffee & Tea;Food
m0FNdHLRkgKL1aVOQrfzUA,"""Perfect Cleaners""",Mount Pleasant and Davisville,"""748 Mount Pleasant Road""",Toronto,ON,M4S 2N6,43.7072156,-79.3900294,3.5,3,1,Local Services;Dry Cleaning & Laundry;Laundry Services
mFE7N0p3f_7vcMTUy76ifw,"""Village Inn""",,"""2780 E Germann Rd""",Chandler,AZ,85248,33.2792396,-111.7928411,3.5,49,1,American (Traditional);Breakfast & Brunch;Salad;Burgers;Restaurants
GRNe0AktRPbZKRSVzo4dUw,"""Inline Business Coach and Advisors""",,"""5450 E High St""",Phoenix,AZ,85086,33.6754711,-111.9633085,5.0,11,1,Professional Services
YgPz8vB7tw1B61qi_NLP9w,"""Kesté""",Plateau-Mont-Royal,"""275 Avenue Fairmount O""",Montréal,QC,H2V 0A1,45.5209077,-73.5974472,4.0,18,1,Italian;Restaurants
btRo30YqzXeTbgxk6gnLMw,"""Pizza Hut""",,"""380 Dover Center Rd""",Bay Village,OH,44140,41.484475009,-81.921149902,1.5,3,1,Pizza;Italian;Chicken Wings;Restaurants
pEMoLmRkS2dyIm_KpIr4hg,"""Ben's Auto Body Specialists""",Fairfax,"""8514 Carnegie Ave""",Cleveland,OH,44106,41.500802,-81.627516,5.0,3,1,Body Shops;Automotive
75MOveOQwQYbKR02rULdHA,"""Restaurant de Wang Ji""",Verdun,"""4354 Wellington""",Verdun,QC,H4G 1W4,45.4604006,-73.5672162,3.5,5,1,Restaurants;Chinese
WEouNHHxfqGa8gYAnyiyBA,"""El Palenque""",,"""5945 Andrews Rd""",Mentor-on-the-Lake,OH,44060,41.7078674,-81.3612933,3.5,3,0,Restaurants;Mexican
HCIr-4BvlO-SvEPMka9xpQ,"""Oasis Gymnastics & Sports Center""",,"""8643 W Kelton Ln, Ste 110""",Peoria,AZ,85382,33.6341753054,-112.246005558,3.5,7,1,Gymnastics;Dance Schools;Performing Arts;Arts & Entertainment;Martial Arts;Summer Camps;Fitness & Instruction;Gyms;Specialty Schools;Active Life;Education
DvF-xOyB_3oU-Sy0iLXz6A,"""Max Moving Corporation""",Willowdale,"""12 Goldfinch Court, Unit 302""",Toronto,ON,M2R 2C4,43.770984,-79.450814,3.5,3,1,Movers;Home Services
8eMOA7u2tubyfd01EZJ8Rg,"""Brookside Apartments""",,"""6131 W Thomas Rd Ofc""",Phoenix,AZ,85033,33.4797352,-112.2379385,2.5,5,1,Real Estate;Home Services;Apartments
bLva9YGmDcnar3YKHE2XzA,"""Tutti Frutti Frozen Yogurt""",Squirrel Hill,"""5874 Forbes Ave""",Pittsburgh,PA,15217,40.4378411,-79.9201088,3.5,31,0,Food;Ice Cream & Frozen Yogurt
9zSRAOUIM3I2ZnY9xwvioQ,"""Sandstone Cafe""",,"""4959 W Ray Rd""",Chandler,AZ,85226,33.3183691,-111.9276449,3.0,10,0,Restaurants;American (Traditional)
ctVYi8RmzXbNfw9syXH1kg,"""Dental Brothers""",,"""500 W Southern Ave, Ste 1""",Mesa,AZ,85210,33.3941015,-111.8422559,4.5,43,1,Health & Medical;Pediatric Dentists;Orthodontists;General Dentistry;Cosmetic Dentists;Dentists
AuE8ETTblOgY1CL3c9Up2g,"""Walgreens""",,"""275 Davison Dr""",Sun Prairie,WI,53590,43.1869254,-89.2288242,2.0,4,1,Drugstores;Food;Beauty & Spas;Convenience Stores;Cosmetics & Beauty Supply;Shopping
S6umS7SKpSmjQePV1y9Rkg,"""Print It""",,"""3050 Westwood Dr, Ste B-5""",Las Vegas,NV,89109,36.134089,-115.17676,5.0,5,1,Advertising;Graphic Design;Local Services;Professional Services;Screen Printing/T-Shirt Printing;Screen Printing
VGRn5KgYKMkqdIKtBUzQQA,"""Wahlburgers""",Gateway District,"""2105 Ontario St""",Cleveland,OH,44115,41.497812,-81.691629,3.0,100,1,American (Traditional);Burgers;Restaurants
UWqwC68hvQmor1lX9XZNcA,"""Bodyheat Tanning""",Sunrise,"""5841 E Charleston Blvd, Ste 290""",Las Vegas,NV,89142,36.1580433,-115.0460999,3.5,12,0,Beauty & Spas;Tanning
fktJOSE49u-QQRlhoXlS0Q,"""American Eagle Outfitters""",South Side,"""2653 E Carson St""",Pittsburgh,PA,15203,40.4273842014,-79.9670303152,3.5,3,0,Women's Clothing;Men's Clothing;Shopping;Fashion;Accessories;Sports Wear;Sporting Goods
8vhB52pw85ySQbtYIEPobQ,"""Car Beyond Store""",,"""15982 N 78th St, Ste C""",Scottsdale,AZ,85260,33.6308459,-111.9137208,3.5,3,1,Automotive;Auto Parts & Supplies
FT08e7Kzgi0Eu0hI4FFYTA,"""The Corner Pub""",,"""12301 Madison Ave""",Lakewood,OH,44107,41.4767671,-81.7750862,3.0,4,0,Bars;Nightlife;Dive Bars
WO5uv-M-u5AG24PiRLYnZA,"""La Citronnelle""",Ahuntsic-Cartierville,"""1386 Rue Fleury E""",Montréal,QC,H2C 1R4,45.560843,-73.657388,4.0,7,1,Chinese;Restaurants;Vietnamese;Asian Fusion
1dmdErUPfYhxEuZYeLijZA,"""Margie Dacko The Midwife House""",Eastside,"""286 Merrick Way""",Henderson,NV,89014,36.130189,-115.12929,2.5,7,1,Midwives;Health & Medical
0ZNIAF_1d83uK1Z7mADTfA,"""Pizza Hut""",,"""252 Bayly Street W, Unit 1""",Ajax,ON,L1S 3V4,43.84245,-79.02799,2.5,9,1,Restaurants;Italian;Chicken Wings;Pizza
1P1YZZl9HXSYeSJR6cjf_Q,"""Thai Express""",Thornhill Woods,"""Rutherford Market Place, 9342 Bathurst Street""",Vaughan,ON,L6A 4N9,43.8468427,-79.4585966,3.0,12,1,Restaurants;Thai
2deqdywFPZxDA6F2rVnE1w,"""Fellbacher Weingärtner""",,"""Kappelbergstr. 48""",Fellbach,BW,70734,48.8021866002,9.2810699585,4.5,7,1,Food;Arts & Entertainment;Wineries;Beer;Wine & Spirits
j37Z4LIXTH9j6KOq9aX8DQ,"""Beer Emporium""",East Liberty,"""302 S Saint Clair St""",Pittsburgh,PA,15206,40.4599557,-79.930726,3.5,169,1,Beer;Wine & Spirits;American (New);Restaurants;Nightlife;Food;Bars;Belgian;Sandwiches;Pubs
oDMiR7xWFWNSG4zOXFajdg,"""Coral Academy of Science""",Southeast,"""8185 Tamarus St""",Las Vegas,NV,89123,36.0412109,-115.132261,4.5,3,1,Education;Elementary Schools
lZ9ReZiXX8p6fgEQk6gIGQ,"""Rite Aid""",,"""617 Highland St""",Mount Holly,NC,28120,35.2887,-81.018498,2.0,4,1,Drugstores;Convenience Stores;Food;Shopping
_eKvk2GoGKb3CoYolHgRlg,"""Fresko A Mediterranean Kitchen""",,"""5033 E Elliot Rd""",Phoenix,AZ,85044,33.347893,-111.9768218,4.5,88,1,Greek;Vegetarian;Sandwiches;Mediterranean;Restaurants
U4CAv_oh0mgXnmpNd-2i8g,"""Body Spa Salon - Henderson""",Anthem,"""3019 St Rose Pkwy""",Henderson,NV,89052,36.003464,-115.117693,4.0,15,0,Medical Spas;Beauty & Spas;Hair Removal;Nail Salons;Health & Medical;Day Spas;Hair Salons
9mP0nNQ7b6qJB9aXtVPTDw,"""Sitel""",Southeast,"""420 Pilot Rd""",Las Vegas,NV,89119,36.068215,-115.1539278,2.0,4,1,Na
03BpJxAMJx8VYOYA5VPDsw,"""Elite Perk: CrushBrew Craft Beverage Festival""",,"""7150 E Camelback Rd""",Scottsdale,AZ,85251,33.5028094,-111.9267888,5.0,9,1,Arts & Entertainment;Festivals
SAae44V24aD7y_HpgxjhPA,"""Nando's Mexican Cafe""",,"""6715 E McDowell Rd""",Mesa,AZ,85215,33.4658931,-111.6858266,3.5,192,1,Restaurants;Mexican
mJ8mFHSCe_jXh_TLI4oFuA,"""FanExpo""",Entertainment District,"""255 Front St W""",Toronto,ON,M5V 2W6,43.6438286,-79.3867892,3.0,22,1,Festivals;Arts & Entertainment
fx2GjJQyFb4FbueV0vX-KA,"""Restaurant Speisemeisterei""",,"""Schloß Hohenheim 1""",Stuttgart,BW,70599,48.7126924553,9.2136665356,4.5,40,1,German;International;Food;Restaurants;French;Specialty Food;Modern European
6Kp9W5ZvVn--6caQ73_QXg,"""Tsui Xiang Tsuen Restaurant""",,"""888 Dundas Street E""",Mississauga,ON,L4Y 2B8,43.598682,-79.595522,4.0,8,1,Restaurants;Chinese
YpwmtRca3LEen-GOiuhI3g,"""Urban Auto Center""",Puritas-Longmead,"""4141 W 130th St""",Cleveland,OH,44135,41.44153,-81.779454,5.0,3,1,Automotive;Auto Repair
_--LAZXefssKWdyn-BTp9A,"""Fitch's Chophouse & Spirits""",,"""5957 McKee Rd""",Fitchburg,WI,53719,43.0148509,-89.4579482,2.0,3,0,Restaurants
FqRvFzRLFxSixPPsnqKTrg,"""Sub Zero Appliance Wizard""",,"""17100 E Shea Blvd, Bldg 2""",Fountain Hills,AZ,85268,33.5727131387,-111.711998894,5.0,9,1,Appliances & Repair;Local Services;Home Services;Heating & Air Conditioning/HVAC
UFHwS_Bb5IrVYFWGutkY7A,"""Fluhme Glam Bar""",,"""607 Washington Rd, Ste 100""",Pittsburgh,PA,15228,40.382944,-80.043616,5.0,6,1,Wedding Planning;Beauty & Spas;Eyelash Service;Makeup Artists;Nail Salons;Event Planning & Services
C3nUFf7IxdlA8sptJPZITg,"""Rooster's Reliable Lawn Care""",,"""""",Henderson,NV,89074,36.0376448,-115.0762536,4.0,6,1,Landscaping;Home Services
f5J2hfdWP0vUSYi9Vpg6qg,"""Dynasty Cleaning & Maintenance""",,"""""",Henderson,NV,89074,36.032976,-115.064859,4.5,30,1,Home Services;Window Washing;Professional Services;Contractors;Office Cleaning;Home Cleaning;Pressure Washers
biOyfRarXT8EY23TfsH7zA,"""Mobilicity""",Scarborough,"""Parkway Mall, 85 Ellesmere Road""",Toronto,ON,M1R 4C1,43.7571094,-79.3122567,1.0,3,1,Shopping;Mobile Phones
Toekt2MQGNDowTc4a-BkVA,"""Nevada Imaging Centers""",Spring Valley,"""5495 S Rainbow Blvd""",Las Vegas,NV,89118,36.0890355,-115.2433613,2.5,9,1,Diagnostic Imaging;Diagnostic Services;Health & Medical;Doctors
kRgP3LxO2ugBrC1YpWLncA,"""Bangkok Thai Bar-B-Q""",,"""13828 N 51st Ave""",Glendale,AZ,85306,33.611520848,-112.170486564,4.0,131,1,Restaurants;Asian Fusion;Thai
H0Zq06uQqHI3we2I_3wNxA,"""Sweet Lee's Rustic Bakery""",Sud-Ouest,"""291 Beaudoin Street""",Montréal,QC,H4C 2Y3,45.4742735,-73.585614,4.5,5,0,Bakeries;Food;Desserts
3gM8zh_OaubYXNnQNxAYKQ,"""Planet X""",Newington,"""74 South Clerk Street""",Edinburgh,EDH,EH8,55.9396428988,-3.1802750469,2.5,3,1,Sports Wear;Sporting Goods;Shopping;Bikes;Fashion
m8dAdv-T4p_8FVLeRC_gSA,"""Arioso City Lofts""",,"""3411 N 16th St""",Phoenix,AZ,85016,33.4877456,-112.047384,2.5,12,1,Real Estate;Apartments;Home Services
xqikBZI4HvDZbc-Nmuo8nA,"""Now Plumbing""",,"""3139 W Windrose Dr""",Phoenix,AZ,85054,33.601223,-112.127052,4.5,10,1,Plumbing;Home Services;Utilities
w9C4ZYy8P-CXFB_1PubMkQ,"""The Second Cup""",,"""126 Lakeshore Road E""",Oakville,ON,L6J 1H4,43.4440635,-79.6696932,2.0,3,1,Food;Coffee & Tea
dd9eOcxR3KsEHkimIwqcrg,"""Cora's Breakfast & Lunch""",,"""16655 Yonge Street""",Newmarket,ON,L3X 1V6,44.0350654148,-79.4733860074,2.5,10,1,Restaurants;Breakfast & Brunch
SdqVhZDwk8c89EnXPhKndQ,"""J&P Fresh Market""",,"""6634 Watts Rd""",Madison,WI,53719,43.050634,-89.497717,4.0,11,1,Grocery;Food
mfQlXkeNhW1vz_1iq63mNQ,"""Del Taco""",,"""1483 N Dysart Rd""",Avondale,AZ,85323,33.454393,-112.3404076,2.5,23,1,Restaurants;Fast Food;Mexican
owwKUc2VFUMgRPZFEgrtKA,"""Pho Dam""",,"""2025 N Dobson Rd""",Chandler,AZ,85224,33.3362676,-111.8741442,4.0,17,1,Restaurants;Vietnamese
78Gz9WWdiEJMBfQ1MFWUSg,"""360 Visuals""",,"""10230 Hickorywood Hill Ave, Ste B""",Huntersville,NC,28078,35.4113116,-80.8600863,5.0,4,1,Photographers;Event Planning & Services;Session Photography;Professional Services;Video/Film Production
W62GDd3OCQKXoifPHjaTag,"""Essential Healing Therapeutic Massage & Bodywork""",,"""104 W Tomaras Ave""",Savoy,IL,61874,40.0628641,-88.2506726,5.0,11,1,Massage Therapy;Massage;Fitness & Instruction;Beauty & Spas;Day Spas;Health & Medical;Active Life;Yoga
4RhyluqR0eXERECBLallXQ,"""Sugar & Spice""",,"""5200 Clairton Blvd""",Pittsburgh,PA,15236,40.3441771,-79.9723768,4.0,28,1,Food;Food Trucks;Specialty Food;Candy Stores;Ice Cream & Frozen Yogurt
6CpAWkTcqqNtGAfOsPeFUw,"""Arby's""",,"""17032 N 99th Ave""",Sun City,AZ,85373,33.6392628656,-112.275256168,3.5,9,1,American (Traditional);Restaurants;Sandwiches;Steakhouses;American (New);Fast Food
e1g_ho_vvToRp7Xq1e4usg,"""James L Keller, OD""",Westside,"""4517 W Sahara Ave""",Las Vegas,NV,89102,36.1443826,-115.201615,3.5,3,1,Shopping;Health & Medical;Eyewear & Opticians;Optometrists
u29lf2yPd-qK5ThAS9FRQQ,"""Kinthai""",Westside,"""4105 W Sahara Ave""",Las Vegas,NV,89102,36.1440231017,-115.195895992,4.5,61,0,Restaurants;Thai
